Date,Open,High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
9 DEC 2021,210.5,211,209.75,210,25,1683,353481.5
8 DEC 2021,219.75,219.75,210,210.25,23,2923,614907.75
7 DEC 2021,219.75,219.75,210,210.25,43,1888,398942.5
6 DEC 2021,214.5,219,210.5,214.75,15,2244,480073.5
3 DEC 2021,210,214.75,210,210.5,11,675,141996.25
2 DEC 2021,213,213,210,210,19,3943,832496
1 DEC 2021,214.5,214.75,210,211,31,1954,412966.25
30 NOV 2021,216,216,210,210.5,70,5403,1145318
29 NOV 2021,217,220,216.25,216.75,40,3126,678195.75
26 NOV 2021,217.75,219.75,217.75,218.5,27,4559,997372.75
25 NOV 2021,220,220,217.5,220,14,877,192357.5
24 NOV 2021,219.75,219.75,217,217.25,29,2006,436186.25
23 NOV 2021,220,220,218,219.75,23,1287,281568.25
22 NOV 2021,219,223.25,219,220,22,5728,1261475.75
19 NOV 2021,220.25,220.25,218,218.25,30,4311,943654.5
17 NOV 2021,221,221,220,220,33,1207,265944.75
16 NOV 2021,222.25,225,221,221,14,753,166998
15 NOV 2021,224,224,222,221.5,2,8,1790
12 NOV 2021,225,225,221.25,221.5,29,5878,1304204.25
11 NOV 2021,228,228,225,225,6,829,186564
10 NOV 2021,225,228,222,227,29,2659,592075.25
9 NOV 2021,227,227,225.75,225.75,18,357,80680.5
8 NOV 2021,226.75,229.75,225,226,35,398697,90105450.75
5 NOV 2021,233.75,233.75,233.75,226.75,2,22,5142.5
3 NOV 2021,230,230,226.75,226.75,5,179,40796.75
2 NOV 2021,233,233,224,224.5,32,2123,477022.75
1 NOV 2021,230,230,230,230,13,3904,897920
29 OCT 2021,229.75,229.75,229.75,225.25,2,55,12636.25
28 OCT 2021,225.25,229.5,225,225.25,11,996,224266.25
27 OCT 2021,228,229.5,225,225.25,79,4486,1014683.75
26 OCT 2021,227,229.5,226,227.75,41,7097,1613385
25 OCT 2021,230,232,227.25,229.75,20,1228,282197
22 OCT 2021,232,232,231,232,14,101932,23648119
21 OCT 2021,232,232,229,231.75,21,10470,2425882.75
18 OCT 2021,234,235,232,232,7,1302,303565.25
15 OCT 2021,235,235,233,235,5,17774,4176750
14 OCT 2021,234,235,234,235,3,406,95392
13 OCT 2021,233.25,234,233.25,235,3,20,4668.75
12 OCT 2021,235,235,234,235,10,52502,12337969
11 OCT 2021,236,236,235,235,8,4250,998795.25
8 OCT 2021,235.75,236,235,236,12,8373,1969013
7 OCT 2021,235,236,235,235,11,11402,2679806
6 OCT 2021,233,236.5,233,236,22,26704,6300965
5 OCT 2021,230,233,226,235,5,43,9786.75
4 OCT 2021,234,236,230,235,17,339472,79776079.5
1 OCT 2021,230,232,225,230,22,13361,3068973.25
29 SEP 2021,231,231,231,231,19,4002,924462
28 SEP 2021,235,235,230,230.25,38,20804,4808373.5
27 SEP 2021,236.5,237,235,236,5,67,15779
24 SEP 2021,235,237,230.25,236,12,236,55707.25
23 SEP 2021,237,237,230.5,239.25,6,20,4659
22 SEP 2021,230,237,230,239.25,7,26,6065.5
21 SEP 2021,235,235,230,239.25,5,83,19183.75
17 SEP 2021,230.5,239.5,230,239.25,15,1313,304945.25
16 SEP 2021,230,239.5,230,230,23,64649,14869426.5
15 SEP 2021,241.75,241.75,228.5,230.25,9,121,27971
14 SEP 2021,243.25,243.25,243.25,241.25,1,15,3648.75
13 SEP 2021,231,232,231,241.25,2,51,11824
10 SEP 2021,238,242,235,241.25,10,550,132744
9 SEP 2021,227.25,230.25,225,230,19,1555,353464.75
8 SEP 2021,230.25,230.25,226.75,227,26,9404,2134862.75
7 SEP 2021,235,235,235,230,1,1,235
6 SEP 2021,236,238.75,230,230,28,12602,2899349.75
3 SEP 2021,242,243,231,231,21,25473,5891398.75
2 SEP 2021,237,237,231,237,24,732,172860.75
1 SEP 2021,235,235,231.5,232,24,15681,3637541.25
31 AUG 2021,235,235,231,232,12,200,46418
30 AUG 2021,235,235,234,234.25,17,3161,742653.75
27 AUG 2021,237,238,235,235,31,1004,236627.5
26 AUG 2021,237.25,237.5,236.5,236.75,18,1690,400607
25 AUG 2021,240,240,236.5,237.25,17,1481,351594
24 AUG 2021,240,240,237,239.75,19,733472,172381833
23 AUG 2021,240,240,239.25,239.25,10,949,227218.5
20 AUG 2021,240,240,239.25,239.75,17,1421693,341206170
19 AUG 2021,245,245,236,239,7,468,113245
18 AUG 2021,245,245,240.25,245,12,12217,2992246.25
17 AUG 2021,248,248,235.5,247.25,8,132,32621
16 AUG 2021,244,245,240,245,6,154004,37729272
13 AUG 2021,244,244,244,243,2,70,17080
12 AUG 2021,243,243,243,243,2,168,40824
11 AUG 2021,242,243,242,243,9,6341,1540787
10 AUG 2021,250,250,243,243,19,19651,4775909.25
9 AUG 2021,245,247,244,247,7,253,62367
6 AUG 2021,243,245,243,243,3,1097,266573
5 AUG 2021,242.5,243,242.5,243,12,110153,26954582.5
4 AUG 2021,242.25,243,242.25,242.5,6,4061,985814.75
3 AUG 2021,243.75,243.75,240.5,241,8,1453,350292.75
2 AUG 2021,243.75,243.75,240,240.5,15,217,52382.5
30 JUL 2021,243,248.75,243,243,5,1984,482205.75
29 JUL 2021,243,243,241,243,10,3460,834700
28 JUL 2021,249.5,249.5,249.5,245,1,15,3742.5
27 JUL 2021,245,245,245,245,4,6010,1472450
26 JUL 2021,244.5,246,244.5,245,37,37538,9196456.5
22 JUL 2021,245.5,245.5,245,245,26,13535,3316830
20 JUL 2021,246,249,245,245.5,24,2148,526426.5
19 JUL 2021,245,249.25,245,246.75,6,493,121515.25
16 JUL 2021,245,250,245,249.75,9,3726072,931517657.5
15 JUL 2021,249,250,247,247,15,37511,9268490
14 JUL 2021,247,247,247,246.75,3,5,1235
13 JUL 2021,250,250,245.25,246.75,17,60086,14840968.75
12 JUL 2021,250,250,246,249.25,9,1386,344835
9 JUL 2021,249,250.5,249,250,15,1849,462216
8 JUL 2021,246.25,250,246.25,249.75,8,350,87447.5
7 JUL 2021,250,250.5,246.5,247,24,48257,11934306.5
6 JUL 2021,246.75,260,245,250,111,497155,124095930
5 JUL 2021,244,245,240.5,245,56,60090,14716422.25
2 JUL 2021,244,244.25,244,244,23,13240,3230586.75
1 JUL 2021,240,244,240,242.5,15,180585,43878872
30 JUN 2021,243,243,240,240,19,30118,7248586
29 JUN 2021,244,244.75,242.75,243.75,54,92757,22618665.75
28 JUN 2021,243,243,242,242.5,24,166769,40441787
25 JUN 2021,244,244,242.5,243,17,19762,4818441.25
23 JUN 2021,243.5,244.75,243.25,243.75,12,597,145463.5
22 JUN 2021,245,245,243.5,245,12,5902,1445950.5
21 JUN 2021,243,243.75,242.5,242.75,8,9830,2386000
18 JUN 2021,242,244.75,242,242.75,24,585826,142072052.75
17 JUN 2021,242,242,240.5,242,12,5342,1292745
16 JUN 2021,242,242,241,245,2,60,14472
15 JUN 2021,242,242,242,245,1,4,968
14 JUN 2021,240.25,244.75,240.25,245,4,4,970
11 JUN 2021,245,245,243.5,245,5,2037,499063.5
10 JUN 2021,244.75,245,242,244,12,358500,86953748.75
9 JUN 2021,241,244.75,240,240,8,1010,242450
7 JUN 2021,245,245,242.5,242.5,5,4194,1017315
4 JUN 2021,245,245,243,244.75,19,14605,3575922
3 JUN 2021,236,244,235,241.5,7,822,195358
2 JUN 2021,244.75,250,235.25,236,11,813,192533.75
1 JUN 2021,244.75,244.75,240.25,244.75,15,3821,935161.5
31 MAY 2021,235.25,240,235,238.25,13,1333,317354
28 MAY 2021,235,240,232.5,240,53,204762,49069545.25
25 MAY 2021,235,235,235,235,3,196,46060
24 MAY 2021,230.25,233.75,230.25,232.5,10,12364,2870094
21 MAY 2021,230,233,230,230.25,10,3227,742800
20 MAY 2021,233,233,230,230,3,509,117095
19 MAY 2021,232,232,232,232.5,2,3,696
18 MAY 2021,232,233.75,232,232.5,5,1106,256645.5
17 MAY 2021,232,232,232,232,6,2229,517128
13 MAY 2021,232,233.75,232,232,21,330762,76737969
12 MAY 2021,230,233.75,230,230.5,13,504561,117046156.75
11 MAY 2021,226,230,225,225.25,11,453,102051
10 MAY 2021,228,228,226,230.5,4,32,7265
7 MAY 2021,230,234,226,230.5,7,343,79035.25
6 MAY 2021,234,234,234,229,1,2,468
5 MAY 2021,230,230,226,229,8,31,7079
4 MAY 2021,231,231,229,229,3,103,23591
3 MAY 2021,233,233,230,230.25,5,617,142041
29 APR 2021,235,235,235,230,2,22,5170
28 APR 2021,230.25,235,230,230,13,14649,3369456.25
27 APR 2021,230,230,225,230,9,4304,983535
23 APR 2021,231,237,230,231,7,47,10882
22 APR 2021,238,238,231,231,6,4180,966400.25
21 APR 2021,231.5,234,231,234,16,50405,11793148.5
20 APR 2021,234,235,231,234.5,17,93057,21796056.5
19 APR 2021,234.75,234.75,234,234,5,2995,701451.25
16 APR 2021,234.25,234.75,234,234,10,1694,396652.75
15 APR 2021,235.75,235.75,234.25,234,6,26,6121.25
12 APR 2021,235.75,235.75,234,234,3,89,20834.75
9 APR 2021,234.25,234.75,234,234,12,7107,1663085
8 APR 2021,234.75,234.75,233,233.75,8,2021,472432.5
7 APR 2021,234,234.75,233,233.25,11,1973,460390
6 APR 2021,233,234,233,233.25,6,293,68312
5 APR 2021,234.25,234.25,234,234.25,5,334,78234.5
1 APR 2021,233.25,236,233,233.75,5,174,40683.5
31 MAR 2021,237.5,237.5,233,235,3,10,2361.5
30 MAR 2021,238,240,233,235,8,55061,12937533
29 MAR 2021,232.5,232.5,232.5,233,1,3,697.5
26 MAR 2021,233,233,233,233,2,229,53357
25 MAR 2021,237.5,237.75,237.5,233,3,15,3564.75
24 MAR 2021,233.75,237.75,233,233,8,5099,1188276.75
23 MAR 2021,237.75,237.75,233.75,235,4,50,11745.75
22 MAR 2021,235,235,233.75,235,5,652,153218.75
19 MAR 2021,235,235,235,235,1,16636,3909460
18 MAR 2021,233.75,233.75,233.75,238.5,1,10,2337.5
17 MAR 2021,234,243.5,233,238.5,11,550,129897.75
16 MAR 2021,235,235,233,234,7,834,195030
15 MAR 2021,239,239,235,235,13,33204,7803557.5
12 MAR 2021,237.75,240,236.25,240,7,512,122848.5
10 MAR 2021,238,239,238,238,8,8340,1984940
9 MAR 2021,238,238,238,238,2,2000,476000
8 MAR 2021,238,238,235,235,10,6574,1544961.5
5 MAR 2021,235,237,232.5,232.75,10,1520,353622.5
4 MAR 2021,235,235,235,235,5,1056,248160
3 MAR 2021,235,240,235,235.25,6,119,27990
2 MAR 2021,235,235,235,238.5,1,1,235
1 MAR 2021,239,239,235.5,238.5,8,97,22962
25 FEB 2021,237.5,240,235,238.5,18,562,133928.75
24 FEB 2021,237.25,237.25,232.5,230.25,9,72,16858.5
23 FEB 2021,231,237,230,230.25,7,1003,231013
22 FEB 2021,232.25,234,231,234,7,3156,738043.5
19 FEB 2021,233.5,235,233,233.5,12,1760,410779
18 FEB 2021,232,235.25,232,235,47,7714,1800983
17 FEB 2021,231,236,231,234.25,11,246,57546
16 FEB 2021,239.75,239.75,230,234.5,27,4869,1139616.25
15 FEB 2021,238,241,238,239.75,18,1755,418788
12 FEB 2021,236,240,235,237.5,8,958,227440
11 FEB 2021,235,235,230,234.75,71,21596,5005607.75
10 FEB 2021,235,236,232,235,26,22780,5293603.5
9 FEB 2021,232,234,230,232.25,28,56670,13139370
8 FEB 2021,237,237,235,235,31,28469,6692665.5
5 FEB 2021,240,240,235,235.5,22,11777,2772593.75
3 FEB 2021,232,242.25,232,239.5,77,72075,17015685.5
2 FEB 2021,239,239,235,235.75,36,16032,3784299.75
1 FEB 2021,240,242,233,240.25,80,60885,14530645.5
29 JAN 2021,241,241,236,240,53,31988,7667913.5
27 JAN 2021,236,243,234,240.25,67,17443,4135702.5
26 JAN 2021,235,240,232,235.25,76,387658,91104466.25
25 JAN 2021,230,230,229,230,39,29845,6864131.75
22 JAN 2021,220,235,220,230.5,60,498982,110802625.25
21 JAN 2021,216,220.25,215.75,220,19,74569,16403766.75
20 JAN 2021,217.5,217.5,215,218,9,51,11015
19 JAN 2021,219.75,219.75,218,218,23,1856,406620.5
18 JAN 2021,225,225,218.5,218.75,22,1140,250020.75
15 JAN 2021,228,230,224.75,225.5,31,209447,47551660
13 JAN 2021,231.75,234.75,225,228.5,47,25986,5948058
12 JAN 2021,210.5,252,210.5,227.5,117,1023418,230547527.25
11 JAN 2021,215,218,210,210.25,22,3728,791560.5
8 JAN 2021,205,220,205,214.75,50,668150,142364647.75
7 JAN 2021,205,207,201.2,205,16,992,204023.9
6 JAN 2021,205.1,207.5,202,206,13,77,15693.1
5 JAN 2021,202.4,208.9,202.4,206,30,7171,1477261.9
4 JAN 2021,201,205,201,201.4,6,149,30014
31 DEC 2020,200,205.5,200,205,64,29784,6090082.2
30 DEC 2020,200,200.1,200,200,9,5027,1005415
28 DEC 2020,200,200,200,200,6,979,195800
24 DEC 2020,200,203.6,200,202.6,28,929,187403.5
22 DEC 2020,200,200.7,200,200,3,551,110200.7
21 DEC 2020,200,200,199,200,16,4064,812742
18 DEC 2020,198.6,198.6,198.5,198.5,9,1380,273998
17 DEC 2020,198.5,199.9,198.5,198.1,7,59,11751
16 DEC 2020,198,198.5,198,198.1,8,230,45566.5
15 DEC 2020,201,201,196,197.8,23,1942,386974.8
14 DEC 2020,201.5,203.9,201,202.8,25,423,85720.7
11 DEC 2020,200,201,200,200,17,4969,993867
10 DEC 2020,201,201,199.9,200,12,823,164596
9 DEC 2020,200,201.6,200,201,26,1926,386669.4
8 DEC 2020,199.9,200.2,197.9,200,42,5320,1055585.1
7 DEC 2020,197.9,199.7,197.9,198.4,14,176,34909.9
4 DEC 2020,191.1,196.7,191.1,196,32,5363,1050588.5
3 DEC 2020,194.8,195,194.8,195,8,2601,507099.5
1 DEC 2020,194.9,194.9,190.1,190.2,13,15517,2951668.8
30 NOV 2020,194.8,194.9,194.8,190,12,50,9741
27 NOV 2020,190,194.3,190,190,16,12121,2303030.1
26 NOV 2020,192,192.4,190,190,13,15097,2868604.4
25 NOV 2020,190,192,189.6,190,16,42224,8022510.8
24 NOV 2020,189,190.1,188.1,190,21,65077,12364563.8
23 NOV 2020,192.4,192.4,189,190.8,11,170,32478.1
20 NOV 2020,192.4,192.5,192.4,185.6,3,5,962.4
19 NOV 2020,190,190,188.7,185.6,2,9,1704.8
17 NOV 2020,185.5,192.9,185.5,185.6,9,517,95935.9
16 NOV 2020,193,193,193,193,2,497,95921
13 NOV 2020,192.7,193.5,192.7,194.9,2,23,4434.5
12 NOV 2020,193.8,195,193.8,194.9,11,607,118239.3
11 NOV 2020,190,193,190,190.3,6,2958,562093
10 NOV 2020,192.8,195.2,190.1,191,17,5536,1059196.6
9 NOV 2020,191.1,192.8,190,190.1,13,30049,5713433.8
6 NOV 2020,191,195,191,194.9,7,1225,237961.2
5 NOV 2020,192,195,190,194.4,26,70021,13309842.8
4 NOV 2020,192,192.7,192,192.6,15,401459,76280733.7
3 NOV 2020,192,192.8,191,191,8,7908,1513431.6
2 NOV 2020,190.8,192,187.1,186.5,6,25,4753.6
29 OCT 2020,190.8,192.8,187,186.5,10,26,4937.6
28 OCT 2020,187.1,189,187.1,186.5,2,97,18150.6
27 OCT 2020,186.5,186.5,186.5,186.5,1,551,102761.5
26 OCT 2020,189.9,189.9,188,188,9,9064,1704412.5
23 OCT 2020,190,190.1,190,190.1,6,3002,570394.7
22 OCT 2020,188.6,188.6,188.6,190,2,34,6412.4
21 OCT 2020,190.2,190.2,188.5,190,25,921721,175127021.7
20 OCT 2020,190,190.2,190,190,5,50023,9504374
19 OCT 2020,191.9,192.5,191.9,192.4,10,434,83426.3
16 OCT 2020,190,191.9,190,190,11,80376,15271628.7
15 OCT 2020,190.6,191.8,190.6,190.6,4,5,955.4
14 OCT 2020,189.9,191,186.5,190.6,13,1490,283951.1
13 OCT 2020,186,186,186,186,1,100,18600
12 OCT 2020,185.3,188,185.3,187.2,2,744,139283.4
9 OCT 2020,189.9,189.9,188,188,23,31928,6005624.8
8 OCT 2020,187,188.5,187,188.5,12,13139,2470953.5
7 OCT 2020,183.1,183.2,182,182.2,5,479,87284.9
6 OCT 2020,188,189.8,187.9,187.9,9,3007,567652.5
5 OCT 2020,188,188,183.1,183.8,8,345,63423.8
2 OCT 2020,188,189.9,185,188,20,157983,29701404.4
30 SEP 2020,187.9,188,187.9,188,17,23351,4389922.8
29 SEP 2020,187.9,187.9,186.5,188,4,61,11447.9
28 SEP 2020,188,188,186,188,16,3097,581636.5
25 SEP 2020,188,188,187,187.6,18,30459,5726192.9
24 SEP 2020,187.9,188,187.9,187.9,7,302,56755.8
23 SEP 2020,188,188,187,187.6,5,83,15585
22 SEP 2020,185,188,185,187.6,11,598,111937.3
21 SEP 2020,185.1,188.4,185,185,17,11509,2129170
18 SEP 2020,187,187,185,185,24,50716,9388152
17 SEP 2020,185.2,187,185,185.2,18,201597,37295816.6
16 SEP 2020,186,186,185.2,186,3,11,2038.4
15 SEP 2020,188,188,185,186,7,23501,4371110
14 SEP 2020,186,188,185.5,188,11,1323,248543.9
11 SEP 2020,185,188,185,188,6,3913,730185
10 SEP 2020,181,185,181,185,7,180,33277
9 SEP 2020,180.2,185,180.2,185,8,392,72452.8
8 SEP 2020,185,185,185,185,2,22,4070
7 SEP 2020,181.1,186,180,185,9,2068,382326.7
4 SEP 2020,180,186,180,180,4,181,32586
3 SEP 2020,186,186,186,182.8,1,10,1860
2 SEP 2020,189.6,189.6,181.6,182.8,7,225,41024.7
31 AUG 2020,189.8,189.8,180,180.1,22,1649,297104.7
28 AUG 2020,187.5,187.5,170,172.1,48,2089,359464
27 AUG 2020,189,189,187.5,188.8,12,894,168268.5
26 AUG 2020,189.5,189.5,188,188.3,16,1268,238902.5
25 AUG 2020,189,190,189,190,19,2980,565040
24 AUG 2020,189.9,189.9,187.5,188,11,6001,1128232.5
21 AUG 2020,190,190,188,189.7,5,137,26000
20 AUG 2020,189,190,188,188,7,13350,2510050
19 AUG 2020,188,190,188,188.1,5,117,22004
18 AUG 2020,190,190,190,190,2,155,29450
17 AUG 2020,191,191,189.7,189.7,6,925,175518
14 AUG 2020,191,191,190,191,5,335,63982
13 AUG 2020,191,191,190,190,9,20139,3826413
12 AUG 2020,190,191,190,190,5,15033,2856303
11 AUG 2020,192,192,190,190,5,50031,9505951.9
10 AUG 2020,192,192,192,192,1,50,9600
7 AUG 2020,192,192,192,192,1,97,18624
6 AUG 2020,194.5,194.5,188,192,20,916,176128.1
5 AUG 2020,192,194.4,192,192.4,19,267,51361.4
4 AUG 2020,189.9,194.9,189.1,193.4,19,709,137086.2
31 JUL 2020,185,185.1,185,185,3,5010,926851
30 JUL 2020,188.9,188.9,184.1,184.8,11,558,103121.2
29 JUL 2020,185,190,185,190,7,153,28975
28 JUL 2020,190,193.9,190,190,11,444,84371.7
27 JUL 2020,197,197,185,185,32,200806,37152324.6
23 JUL 2020,182,182,182,182,5,405,73710
22 JUL 2020,182,182,182,182,5,107,19474
20 JUL 2020,181,185.9,181,184.4,3,610,112459
17 JUL 2020,181,181,181,181,10,303,54843
16 JUL 2020,181.1,183,180.1,181,20,5175,936724.6
15 JUL 2020,181,181,181,181,3,102,18462
14 JUL 2020,182,184,181,182,7,10771,1959307
13 JUL 2020,180.2,184.1,180.2,181,9,552,100872.8
10 JUL 2020,182.8,189.5,182.8,184.6,5,140,25847.5
9 JUL 2020,182.8,189,182.8,182.9,5,421787,77187105.8
8 JUL 2020,190,190,182.5,182.9,17,376,68762.5
7 JUL 2020,182,182,182,185.1,1,3,546
3 JUL 2020,193,193,185.1,185.1,7,445,82500.5
2 JUL 2020,190,192.9,190,185.1,9,95,18055.8
1 JUL 2020,186.7,189,185,185.1,11,2288,423480.2
30 JUN 2020,190,194.5,190,193.5,22,117,22638.9
26 JUN 2020,190,190,190,190,1,100000,19000000
25 JUN 2020,190,190,189.8,190,8,2150,408489
24 JUN 2020,185,190,185,185,10,209,38819.9
23 JUN 2020,190,191.4,185,185,12,286,53071.9
22 JUN 2020,190,190,187,182.2,2,2,377
19 JUN 2020,185.1,187,182.1,182.2,8,155,28301.7
17 JUN 2020,190,190,185.2,190,6,200113,38020951.6
15 JUN 2020,178.1,180,178.1,178.1,4,141,25114
12 JUN 2020,150,195,150,194.3,41,10480,2016513.1
11 JUN 2020,188,189.5,188,188.1,4,110,20695
10 JUN 2020,180.5,188,180,180.5,19,70492,12694194
9 JUN 2020,188.2,188.2,188.2,180.7,1,1,188.2
8 JUN 2020,180.5,188.2,180.5,180.7,10,1879,339566
4 JUN 2020,185,185,180.5,180.6,4,681,123785
3 JUN 2020,189.8,189.9,180.5,180.7,13,3025,546826.9
2 JUN 2020,180.5,183,180.5,183,11,3200,580862.5
29 MAY 2020,183,190.5,180,188.8,10,103,19448.4
28 MAY 2020,190.8,190.8,178.6,185.2,4,112,20747.5
26 MAY 2020,189.8,190,176.5,179.5,41,525,98249.8
22 MAY 2020,181,181,180,180,5,1800,324010.1
21 MAY 2020,184.9,184.9,184.9,175.7,2,34,6286.6
20 MAY 2020,184.8,184.8,184.8,175.7,1,1,184.8
19 MAY 2020,179.9,184.5,174.5,175.7,11,913,161685.4
18 MAY 2020,170,174.5,170,171.7,6,664,113807
15 MAY 2020,173,173,172,172.1,5,200,34410
14 MAY 2020,171,171.7,170.9,171.3,9,2527,432386.2
13 MAY 2020,169,172,157,171.7,14,1145,187139
12 MAY 2020,160,168,158,160.6,28,287688,46030838.1
11 MAY 2020,165,165,165,170,2,4,660
20 MAR 2020,170,170,169,170,19,15166,2578210
13 MAR 2020,185,185,175,175,15,32012,5602201.7
12 MAR 2020,189,189,185,189,3,20,3724
11 MAR 2020,189,189,186.5,189,7,531,100352
10 MAR 2020,175,186,175,185,5,1476,272953
6 MAR 2020,187.2,189,185,189.9,8,66,12239.6
5 MAR 2020,189,189,189,189.9,2,12,2268
3 MAR 2020,189.9,189.9,189.9,189.9,2,102,19369.8
2 MAR 2020,190,190,190,190,1,9,1710
28 FEB 2020,190,190,187,190,10,10019,1903583.1
27 FEB 2020,188,190,188,190,5,3500,664900
25 FEB 2020,185.3,186,185.2,190,4,24,4456.5
24 FEB 2020,190,190,190,190,1,5,950
20 FEB 2020,190,190,189.9,190,2,10,1899.4
19 FEB 2020,190,190,189.8,190,3,9218,1751218
18 FEB 2020,190,195,190,191.2,20,292615,57037768.3
17 FEB 2020,190,190,190,190,3,207,39330
14 FEB 2020,195,195,190,190,5,635,123185
13 FEB 2020,190.5,190.5,190,190.3,9,517,98410.6
12 FEB 2020,193.5,193.5,192,192,7,1125,216187.5
11 FEB 2020,194.9,194.9,194.9,195,2,44,8575.6
10 FEB 2020,195,195,195,195,18,300227,58544265
6 FEB 2020,197.9,197.9,197.8,198.2,3,7,1385.2
5 FEB 2020,197.9,197.9,190.2,198.2,5,86,16590
3 FEB 2020,190,190,190,198.2,1,1,190
31 JAN 2020,190,198,190,198.2,2,3,578
29 JAN 2020,198.9,198.9,190,198.2,5,145,28742.6
28 JAN 2020,190,190,190,190,1,30,5700
27 JAN 2020,191,191,190,190,4,1300,247025
24 JAN 2020,190,199,190,190,19,255691,48583391.9
23 JAN 2020,190,195,190,189.2,6,14,2675
22 JAN 2020,190,190,189,189.2,2,218,41252
21 JAN 2020,195,195,190,190,3,28,5326
20 JAN 2020,190,190,190,190,2,1011,192090
16 JAN 2020,199.9,199.9,199,199,7,107,21299.3
13 JAN 2020,190,192,190,190.1,3,270,51320
9 JAN 2020,198.9,198.9,198.9,187.8,1,1,198.9
8 JAN 2020,205.9,205.9,185,187.8,21,298,55974.2
7 JAN 2020,194.9,195,194.9,195,7,20038,3907385.2
6 JAN 2020,194.4,195,193,195,3,1064,207392.4
3 JAN 2020,188.1,194,188,193,3,33,6354.4
2 JAN 2020,190.3,193,190,193,5,32,6084.8
31 DEC 2019,193,195,193,193,6,2254,435028
30 DEC 2019,195,195,193,193,3,82,15855
27 DEC 2019,195,195,195,193,2,7,1365
26 DEC 2019,193.1,195,193,193,7,239,46306.8
24 DEC 2019,195,195,195,194,1,2,390
20 DEC 2019,195,195,193.1,194,2,2,388.1
19 DEC 2019,194.5,195,194.5,194,2,16,3117
18 DEC 2019,194,194,194,194,6,118001,22892194
17 DEC 2019,194.9,194.9,194,194,9,32061,6219867.3
12 DEC 2019,199.9,199.9,191.1,191.1,6,64,12780.8
9 DEC 2019,199.9,199.9,199.9,191.1,1,1,199.9
5 DEC 2019,192,192,191.1,191.1,5,225,42999.4
4 DEC 2019,190,203.7,190,195,11,31,6028.1
3 DEC 2019,194,200.9,194,195,6,25051,4884950.9
2 DEC 2019,194,195,191,195,14,27070,5276488
29 NOV 2019,200,200,193,196.7,10,1633,321300.9
28 NOV 2019,199.9,199.9,192,195,16,51179,9985571.5
27 NOV 2019,195,198.9,194.9,195,10,566,110377.3
26 NOV 2019,190.1,195,190.1,194.8,10,10545,2053604.5
25 NOV 2019,190,190,190,188.8,1,16,3040
22 NOV 2019,188.6,190,188,188.8,9,181,34174.1
21 NOV 2019,188.5,188.5,188.5,188.5,5,200,37700
20 NOV 2019,188.4,195,188.4,195,6,3046,593943.2
19 NOV 2019,195.1,195.1,188.3,195,7,3128,609942.6
18 NOV 2019,195,195,188.2,195,23,326172,63603487.7
15 NOV 2019,194,194,190,190,9,36226,6882984
13 NOV 2019,194.9,194.9,188,189.3,2,5,960.7
8 NOV 2019,195,195,188,189.3,10,204,38581.9
7 NOV 2019,190,190,190,190,8,11329,2152510
6 NOV 2019,190,190,190,190,3,809,153710
5 NOV 2019,194,194,189,189.2,2,181,34244
4 NOV 2019,187.5,187.5,187.5,187.5,3,101,18937.5
1 NOV 2019,194,194,194,194.7,1,10,1940
30 OCT 2019,194,194.7,194,194.7,9,93,18049
29 OCT 2019,194,194,194,194.7,1,3,582
28 OCT 2019,194.7,194.7,194.7,194.7,1,15,2920.5
28 OCT 2019,194.7,194.7,194.7,194.7,1,15,2920.5
25 OCT 2019,194.7,194.7,194.7,194.7,2,1001,194894.7
24 OCT 2019,194.9,194.9,194.7,194.7,3,109,21224.1
23 OCT 2019,186,194.9,186,195,5,68,12737
22 OCT 2019,194,195,194,195,11,1000,194963.7
21 OCT 2019,194,194,194,190,1,13,2522
18 OCT 2019,191,191,189,190,4,1015,192863
16 OCT 2019,189.9,189.9,185,185,6,58,10789
15 OCT 2019,191,191,189.9,185,2,11,2090
14 OCT 2019,186,186,185,185,14,914,169131
11 OCT 2019,193.9,194,193.9,186,5,12,2327.3
7 OCT 2019,193.9,193.9,193.9,186,1,10,1939
1 OCT 2019,185,186,185,186,5,1114,206200
30 SEP 2019,191.5,191.5,185,185.1,5,5110,946001
27 SEP 2019,193.9,194,185,185,89,438344,81093772.9
26 SEP 2019,194.8,194.8,185,185,42,98972,18309870.7
25 SEP 2019,193,195,190.3,190.7,7,146,27997
24 SEP 2019,185.2,185.2,185,185,5,114,21091.4
20 SEP 2019,193,193,193,193,2,100,19300
19 SEP 2019,187,187,187,189,2,46,8602
17 SEP 2019,188.9,189,188.9,189,3,1000,188999.3
16 SEP 2019,186.1,188.9,186.1,188,2,16,3019.6
12 SEP 2019,188,188,188,188,1,1000,188000
11 SEP 2019,188,188,186.2,188,14,12073,2269719.7
10 SEP 2019,189,189,187,188,5,5256,988060
9 SEP 2019,187,189,187,187,1,20000,3740000
6 SEP 2019,189,189,189,189,3,81,15309
5 SEP 2019,189,189,189,189,2,2400,453600
4 SEP 2019,189,189,189,189,1,1,189
3 SEP 2019,189,190,186.3,189,3,10005,1890946.3
2 SEP 2019,192.5,193,192.5,185.6,2,2,385.5
30 AUG 2019,185.6,193,185.6,185.6,3,4802,891288.2
29 AUG 2019,189,189,189,185.8,1,6,1134
