Date,Open,High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
11 FEB 2025,130,130,125.25,127,84,408358,51865373.5
10 FEB 2025,130.25,131,129,129.5,63,876835,114132331.25
7 FEB 2025,126,130.25,125,130,141,1128214,144237207.5
6 FEB 2025,124,126.75,123,125,176,1154854,143829420
5 FEB 2025,127.5,127.5,124,124.5,187,430199,54209532.75
3 FEB 2025,130.5,133.75,126.25,130,102,73686,9603330.75
31 JAN 2025,134,134,131,131,50,258157,34225925.5
30 JAN 2025,133,135,131.5,132,71,217601,28743440.25
29 JAN 2025,137,137,133,133,114,181341,24351710.5
28 JAN 2025,137,137,135,137,98,76501,10458787.75
27 JAN 2025,128,140,128,137.25,294,1320529,173137420
24 JAN 2025,124.5,129.75,123.5,128,171,5940060,744484393.75
23 JAN 2025,124,124.75,121.5,123.5,159,4839005,597473383.75
22 JAN 2025,124.25,124.5,121,124,40,40276,4949248
21 JAN 2025,121.75,124,121,123.5,73,129743,15857356.75
20 JAN 2025,121,122.5,120.5,121.5,56,165127,20066153
17 JAN 2025,122,123,120.25,121,119,1787263,216305380.25
16 JAN 2025,122.5,123.5,122,122.25,44,120432,14807691.75
15 JAN 2025,122,122.5,121.75,122,23,5728,699005.25
10 JAN 2025,122.25,123,120,122,76,253813,31127151.5
9 JAN 2025,125,125,122,122.75,73,580164,72207266.25
8 JAN 2025,123.5,127,123,125,103,434709,54342488.75
7 JAN 2025,120.5,124,118,123,202,592970,72682505.25
6 JAN 2025,123,125,120.5,123,515,1418439,174188493.25
3 JAN 2025,126.5,127,122,123,160,612859,76312101.5
2 JAN 2025,123,128,122,126.25,248,1269583,159724235.5
31 DEC 2024,122,125,120.5,123,111,230273,28280585.5
30 DEC 2024,120,124,120,122.5,133,227679,27706225.5
27 DEC 2024,118.75,120.5,117.5,120,153,396662,47419022
26 DEC 2024,118.75,118.75,117.75,118,117,277625,32768533
24 DEC 2024,118,118.25,117.25,118,101,173263,20433882.25
23 DEC 2024,115.75,118.75,115,118,139,175985,20665275
20 DEC 2024,113.75,117,113.75,115.75,127,301178,34822101.75
19 DEC 2024,113.5,114,113.5,113.75,80,533595,60737443.75
18 DEC 2024,113.75,113.75,113,113.5,125,1070818,121488009.5
17 DEC 2024,113.75,114,112.5,113.25,142,328863,37180279
16 DEC 2024,113,114,112,113,192,767056,86943692.5
13 DEC 2024,109.5,112.75,109.5,112.25,238,1411076,157519338.75
12 DEC 2024,107.75,109.5,107,108.25,87,155692,16927593.25
11 DEC 2024,106,108.25,106,108,123,1472463,158981876.5
10 DEC 2024,107,107,103.25,105.75,89,112142,11840058.25
9 DEC 2024,106,107.5,106,106.5,72,419202,44850073.25
6 DEC 2024,106,107,105,106,173,2812265,298354068
5 DEC 2024,104.75,107,104.75,106,96,137675,14589687.25
4 DEC 2024,105,106,104,104.5,83,31981,3342946.5
3 DEC 2024,104,105.5,104,105,41,55895,5870281.25
2 DEC 2024,105,105.5,104,104.5,47,13786,1446314.5
29 NOV 2024,105.25,106,104.25,104.5,40,30940,3240913
28 NOV 2024,104.25,107,104.25,105.5,26,6619,700783.25
27 NOV 2024,108,108,103.25,106.5,70,17848,1859085.25
26 NOV 2024,107,109.5,107,108.25,60,45170,4911244.5
25 NOV 2024,109.5,109.5,106.75,107.5,76,64553,6941058.25
22 NOV 2024,106.5,110,106.5,109,46,143956,15576488
21 NOV 2024,108.5,108.5,106.5,108,76,379427,40965779
20 NOV 2024,109.25,110,107,109,62,116014,12641830.25
19 NOV 2024,109,110,109,109.5,204,3882323,423557071
18 NOV 2024,110,112.5,108.75,109,145,343209,37697436.5
14 NOV 2024,107.25,110,107.25,108,145,845638,91240301.25
13 NOV 2024,105.5,107.5,105,107.25,121,641072,68342003.5
12 NOV 2024,104,105.5,103.5,105.25,111,405156,42452452.5
11 NOV 2024,103,104.5,100,104,142,296279,30613065.25
8 NOV 2024,102.5,103,100,101.75,60,40371,4123204.5
7 NOV 2024,99.9,103.5,99.9,101.75,104,281749,28564853.25
6 NOV 2024,101,102,99.5,100.5,118,126611,12691712
5 NOV 2024,105,105,100,101.5,152,411057,42485261.75
4 NOV 2024,99.6,105,99.5,104.5,400,1183328,121737120.45
1 NOV 2024,96,99.7,96,99.3,184,246756,24362546.9
30 OCT 2024,93,96.2,93,95.9,220,452785,43014825.7
29 OCT 2024,92,93.3,92,93.1,171,378552,34982920.7
28 OCT 2024,90.8,91.5,90.8,91.4,57,48510,4417174.1
25 OCT 2024,90.5,91.5,90.1,90.3,94,130521,11877382.1
24 OCT 2024,90,90.5,90,90.4,35,199688,17979933.7
23 OCT 2024,90.4,90.4,89.6,90,72,165947,14912356.5
22 OCT 2024,90.2,90.4,89.5,90,94,445929,40129704.4
21 OCT 2024,89.9,90.5,89,90,130,352074,31671334.4
18 OCT 2024,90.1,90.3,89.5,90,46,45851,4126584.6
16 OCT 2024,90.1,90.5,89.9,90,48,72915,6574289.9
15 OCT 2024,88.5,90.5,88.5,90,182,529666,47647363.1
14 OCT 2024,89,89.4,88,89,46,59633,5302703.7
11 OCT 2024,88.4,89.5,88.2,89,81,298382,26533869.6
10 OCT 2024,88.5,88.5,87.2,88.5,58,105662,9307060.6
9 OCT 2024,87.1,88.6,87,88.5,89,174020,15321017
8 OCT 2024,88,88.1,86.9,87.2,38,11379,993699
7 OCT 2024,87,88.2,86.8,88,59,93672,8174913.3
4 OCT 2024,85,87,85,86.4,55,78270,6715195.6
3 OCT 2024,85,86,84.5,85.1,33,20657,1756926.5
2 OCT 2024,85.4,85.5,85,85.1,49,106560,9072436.5
1 OCT 2024,85,85.8,84.4,85.4,74,261316,22221115
30 SEP 2024,84.5,85.4,83.6,85,105,249112,21163622.5
27 SEP 2024,85.4,85.4,82,84,67,48251,4035301.8
26 SEP 2024,85.5,87,85,85.4,107,224637,19461475.3
25 SEP 2024,84.5,85.3,83,85,105,131892,11212642
24 SEP 2024,83,85,80,84.7,81,57922,4852865.9
23 SEP 2024,78,85,76.9,81,54,23036,1850445.2
20 SEP 2024,80,81.2,77,79.3,67,30076,2336163
19 SEP 2024,77.4,81.5,76.5,78,51,38377,3009478.5
18 SEP 2024,77.4,77.4,75.5,75.9,125,196089,14912884.4
13 SEP 2024,76,76,75.2,75.4,38,35117,2657722
12 SEP 2024,75.9,76.9,74.4,75,81,60214,4517712
11 SEP 2024,77.5,77.5,75,75.1,22,6057,461240.6
10 SEP 2024,75,77.1,74.3,74.7,64,59670,4460790.6
9 SEP 2024,76,76,74.5,74.9,101,49323,3692004.3
6 SEP 2024,75,76.5,74.6,75.7,25,1096,82798.9
5 SEP 2024,77.3,77.3,75,75.4,92,28862,2195970.6
4 SEP 2024,75,77,74.9,76.3,42,175316,13180784.5
3 SEP 2024,75,75,73.6,74,112,478435,35405578.4
2 SEP 2024,75.1,77.5,74.8,75,68,18955,1421683.8
30 AUG 2024,77,77.8,74.7,75,96,59063,4433017.9
29 AUG 2024,79.5,79.5,75,75.1,123,186769,14019190.2
28 AUG 2024,78,78,75.2,75.7,161,700433,53194481.8
27 AUG 2024,80.8,80.8,77.9,78.1,112,42123,3310409.7
26 AUG 2024,81,81,80,80.1,78,512213,41479620.5
23 AUG 2024,81.9,81.9,81,81.5,34,121565,9947149.7
22 AUG 2024,81.9,82,81.9,81.9,18,211306,17325588.8
21 AUG 2024,83,83,81.5,81.7,21,617294,50615889.6
20 AUG 2024,82,82.5,81.3,81.9,15,309031,25344720.5
16 AUG 2024,82.5,83,81,82,38,293423,23787450
15 AUG 2024,81.9,82.5,81,81.1,103,1174461,95165143.6
14 AUG 2024,81,81.5,80,80.2,59,1159065,93880823.5
13 AUG 2024,81,81,80,80.7,33,27890,2254369.1
12 AUG 2024,79.5,80.5,79.5,80.1,9,2521,201919.5
9 AUG 2024,80,80,78.5,79.1,46,83008,6565717.5
8 AUG 2024,80.9,80.9,79,79.1,40,14156,1123498.2
7 AUG 2024,80.9,80.9,79.9,80,13,6455,516350.9
6 AUG 2024,80,80.4,78.5,79.2,34,8847,702271.5
5 AUG 2024,80.8,81,79,79,76,607970,48036164.1
2 AUG 2024,80.2,80.9,80,80.8,68,372277,29789797.7
1 AUG 2024,80.1,81.1,80.1,80.6,54,208950,16868104.6
31 JUL 2024,81.9,81.9,80.1,80.8,67,27694,2243473.6
30 JUL 2024,81.9,81.9,81.7,81.9,15,5433,443960.7
29 JUL 2024,82,82,81.7,81.8,32,12321,1006648.9
26 JUL 2024,82.9,82.9,81.7,81.7,30,127227,10432395.3
25 JUL 2024,82.6,83,81.6,81.8,20,2330,190649.4
24 JUL 2024,82.5,83.5,82.5,83,21,50217,4167530
23 JUL 2024,82.5,83.5,82,83,34,87177,7199221.7
22 JUL 2024,84.3,84.3,80,80.8,85,79976,6475495.3
19 JUL 2024,84.1,84.1,84,84.1,15,17535,1474429.1
18 JUL 2024,85.8,85.9,84,84,27,7751,659753.2
17 JUL 2024,86,86,84.1,86,5,510,43858.1
16 JUL 2024,85.9,86,84.1,85,28,475360,40416458.2
15 JUL 2024,85.5,85.5,85,85.4,22,5860,500434.6
12 JUL 2024,85,85.5,83.1,85,58,1229025,104462650.1
11 JUL 2024,82.5,85,82.5,85,59,183942,15553048.4
10 JUL 2024,81,82.5,80.5,81.9,33,43579,3525675.5
9 JUL 2024,80,81,79.4,79.6,97,70893,5641537.6
8 JUL 2024,81.5,81.5,79.9,80,122,147030,11805575.1
5 JUL 2024,81.9,81.9,80.5,80.9,75,69243,5606623
4 JUL 2024,83,83.1,80.1,81,106,41871,3437425.9
3 JUL 2024,84,84,82.8,82.8,63,17831,1484682.7
2 JUL 2024,85,85,83.8,84,67,7329,618964.1
1 JUL 2024,85,85,84.9,84.9,51,24884,2114913.7
28 JUN 2024,86.2,86.6,84.9,85,90,31017,2640021.8
27 JUN 2024,86,86.2,86,86.2,28,9380,806963.6
26 JUN 2024,87,87.2,86,86,57,23330,2026562.1
25 JUN 2024,87.2,87.5,86.9,87.1,44,5844,509218.9
24 JUN 2024,87.5,88,87.1,87.4,26,721362,62765282.1
20 JUN 2024,87.5,88,87,87.1,35,2238549,194760646.9
19 JUN 2024,87.5,88,87,87,75,1352116,117650702.4
18 JUN 2024,87.1,88,87.1,88,38,52132,4572405.7
14 JUN 2024,88,88,87.2,87.3,86,99478,8711495.4
13 JUN 2024,86.9,88,86.9,87.9,34,48624,4245251.1
12 JUN 2024,88,88,87,87,49,20403,1779811.4
11 JUN 2024,87.6,88,87.5,87.5,60,79097,6926263.7
11 JUN 2024,87.6,88,87.5,87.5,60,79097,6926263.7
10 JUN 2024,87.8,88,87.2,87.9,52,63881,5602637.6
7 JUN 2024,88.5,88.5,87.8,87.9,26,28519,2506857.5
6 JUN 2024,88,88.5,88,88,24,28575,2516716
5 JUN 2024,87.7,88,87.7,88,5,556,48903.7
4 JUN 2024,87,88.5,86,87.5,34,118945,10420230.4
3 JUN 2024,88,88,85,85.9,99,45452,3936074.3
31 MAY 2024,88.5,90,87.9,88,65,1020462,89806971.9
30 MAY 2024,87.6,90,87.6,88.8,25,1367594,120359152.2
29 MAY 2024,89.1,89.1,88,89,35,17318,1541176.4
28 MAY 2024,89,89.5,88.9,89,21,16708,1487007.5
27 MAY 2024,90,90,89,89.1,30,15559,1388855.8
22 MAY 2024,89.8,90,89.7,89.7,14,16278,1463547
21 MAY 2024,89.2,89.2,88.5,88.9,21,10801,957614.9
20 MAY 2024,90,90,88.5,89.2,39,9994,888561.3
17 MAY 2024,90,90,89.5,89.5,15,11451,1024952.5
16 MAY 2024,90,90,89.2,89.5,36,152601,13658550.3
15 MAY 2024,91.1,91.4,89.6,90,42,120713,10868146.7
14 MAY 2024,91.9,92,91,91,34,24147,2205874.7
13 MAY 2024,92,92,91.8,92,29,6941,638387
10 MAY 2024,92.3,92.3,91.8,92.1,30,177585,16338368.7
9 MAY 2024,92,92.4,91,91.6,25,81062,7377684.9
8 MAY 2024,92.1,92.1,91,91.2,31,9184,839357.6
7 MAY 2024,92.7,92.7,92,92.5,45,408818,37809814.3
6 MAY 2024,92.5,93,90.6,92,34,11868,1093183.1
3 MAY 2024,91.1,92.5,90.2,92.3,58,89325,8222435.8
2 MAY 2024,91,93,91,92,61,83304,7679461.1
30 APR 2024,92,92,91,91.9,33,256763,23482610
29 APR 2024,90,92.5,89,91.8,65,58338,5306879.6
26 APR 2024,88.8,90,88,90,39,123149,10882812.4
25 APR 2024,88.2,90,87.9,89.8,33,450296,39640833.3
24 APR 2024,89.9,89.9,88,88.2,48,247875,21842889.9
22 APR 2024,89.9,90,88.8,89.2,43,28806,2566965.1
19 APR 2024,87.8,90,87.8,88.1,23,12020,1059785.7
18 APR 2024,88,89.5,85,89.5,55,12130,1061419.1
17 APR 2024,89.5,89.5,87.5,89,48,14462,1279853.4
16 APR 2024,91.7,91.7,89.4,90,67,118221,10700032.4
15 APR 2024,92.7,93.3,91.7,92,85,3924894,354095390.3
10 APR 2024,92,93.7,91.1,92.5,58,46374,4274799.7
9 APR 2024,92.5,92.5,89.2,91.7,57,107217,9698340
8 APR 2024,92,92.9,92,92.5,61,95861,8821278.4
5 APR 2024,91.8,92.4,90,91.9,60,149603,13753657.4
4 APR 2024,90,92.5,88.5,91.1,130,3689064,332357068.4
3 APR 2024,88.5,90.5,88,90,45,276532,24864724.7
2 APR 2024,88,89.4,88,88,48,75989,6690637.7
1 APR 2024,88,89,88,89,86,156084,13875077.1
28 MAR 2024,87,88,87,88,27,36888,3229574.7
27 MAR 2024,87.1,87.4,86,87,53,27284,2365258.8
26 MAR 2024,86.8,87.4,86.8,87.1,22,7381,643036.9
25 MAR 2024,87,87.5,86.7,87.1,23,63615,5534859
22 MAR 2024,87.5,87.5,87.1,87.1,34,15360,1338158.2
21 MAR 2024,88,88,87.1,87.2,23,37425,3274109.7
20 MAR 2024,88,88.5,87.7,88,45,110929,9761740
19 MAR 2024,89.6,89.6,87.5,88.5,27,45790,4028992.4
18 MAR 2024,90,90,87.5,89.7,29,20693,1855997.7
15 MAR 2024,87.9,90,87.5,89.7,80,192626,17045141.3
14 MAR 2024,86.6,88,86.6,87.8,39,33428,2921809.6
13 MAR 2024,85.9,88,85.9,88,26,14540,1256626.8
12 MAR 2024,86,86,85,85.9,50,25507,2174949.7
11 MAR 2024,87,87,86,86,51,54046,4681140.3
7 MAR 2024,87,87,86.5,86.8,69,108628,9426039.7
6 MAR 2024,87,87.5,86.6,86.8,32,67209,5846385.6
5 MAR 2024,86.8,88.5,86.8,87.5,35,202464,17716734.8
4 MAR 2024,89,89.8,88.1,89.1,26,4530,403370.7
1 MAR 2024,88.9,90,88.9,89.5,60,1506610,135511935.9
29 FEB 2024,87.7,88.5,87.7,88,27,162309,14283097.3
28 FEB 2024,89.9,89.9,88,88,18,12405,1091891.1
27 FEB 2024,88.9,89.5,88.9,89.3,25,15092,1347162.5
26 FEB 2024,89.3,90,88.5,88.8,67,5271849,474443847.1
22 FEB 2024,90,90,88,88.9,37,61619,5463358
21 FEB 2024,87,90.5,87,89.6,154,562880,50175907.2
20 FEB 2024,84,87,83.3,86.8,99,119422,10270152.4
19 FEB 2024,83,84.4,80.5,83.9,26,43292,3571402.5
16 FEB 2024,82.6,82.6,75.2,82,84,96916,7828498.5
15 FEB 2024,83.7,84.4,82.5,82.8,30,92707,7673007.1
14 FEB 2024,84.4,84.4,82,83.8,35,131244,10781806.6
13 FEB 2024,84.5,84.5,83.5,84,19,19769,1664744.7
12 FEB 2024,83,84.9,82.2,84.5,38,22512,1896552.1
9 FEB 2024,84,84.8,83,83.4,36,52793,4433690.3
8 FEB 2024,85,85,83,84,51,1056293,88524038.4
7 FEB 2024,83.9,84,83.3,83.5,25,16965,1417283.6
6 FEB 2024,82,85,82,84.2,32,42921,3586608.1
2 FEB 2024,82,82,81.1,82,22,11675,955368.6
1 FEB 2024,82,83,81,82,23,8301,680883
31 JAN 2024,82,82,80.5,81.1,32,177882,14374736
30 JAN 2024,82,82,80.1,80.6,46,205000,16424508
29 JAN 2024,82,82,80,80.1,41,175261,14025534
26 JAN 2024,81.4,81.8,81.4,81.8,14,5149,420831.6
24 JAN 2024,80.8,81,80,80,56,144086,11631802.2
23 JAN 2024,81,81.5,81,81,28,5565,451178.8
22 JAN 2024,81.3,81.5,80.8,81,35,276550,22411183.9
19 JAN 2024,82.9,84,80.5,81.1,136,300871,24646210.4
18 JAN 2024,84.5,85,82.5,83.7,56,34001,2848353.8
17 JAN 2024,87,87,84,85,35,10542,888479.8
16 JAN 2024,88.2,89.4,84.7,85,106,2675942,227475753.1
12 JAN 2024,88.2,89.8,88.2,88.2,19,8308,732787.3
11 JAN 2024,89.9,89.9,87.6,89.5,40,31781,2814663.3
10 JAN 2024,91.2,91.5,87,87.6,88,34158,3043889
9 JAN 2024,92,92.5,91.3,91.5,30,7068,651389.7
8 JAN 2024,93,94,92,92.5,128,1024473,96128552.1
5 JAN 2024,92.5,93.7,92,92.9,228,840816,77768442.2
4 JAN 2024,91,92.5,88.5,92.2,167,505451,46561926
3 JAN 2024,86,92.5,86,91,339,691987,62617515.7
2 JAN 2024,85,86,84.3,85.9,33,22937,1954213
29 DEC 2023,84.6,84.8,84.1,84.3,11,15154,1279996.4
28 DEC 2023,85,86,84,84.6,23,2745,231883.8
27 DEC 2023,84.4,85,84.4,84.6,22,410872,34740020.8
22 DEC 2023,85,85,84.4,84.5,12,12017,1015582.2
21 DEC 2023,84.2,85,84,84.5,47,281605,23698342.6
20 DEC 2023,85,85.1,84,84.3,66,79729,6749330.4
19 DEC 2023,86,86.9,84.3,84.8,84,47615,4054298.7
18 DEC 2023,89,89,85.2,86.3,51,18512,1603214.2
15 DEC 2023,88.5,89.2,88.5,88.8,44,29226,2599186.2
14 DEC 2023,89,89.5,88.3,89.4,107,177910,15884399.7
13 DEC 2023,90,90,86.1,89.3,205,3105444,279020045.4
12 DEC 2023,85.1,90,85,89.3,213,851769,74094387.6
11 DEC 2023,84,85.3,84,85.1,66,52700,4481715.8
8 DEC 2023,82,85.5,81,84.8,93,174789,14804362.8
7 DEC 2023,81.5,82.5,80.5,82.1,28,316673,25943943.8
6 DEC 2023,79.4,81,79.4,80.5,31,42793,3453757.9
5 DEC 2023,80.4,80.4,79.5,80,37,231897,18548702
4 DEC 2023,80.2,80.5,79.6,80.2,59,347327,27798129
1 DEC 2023,79.7,80,79.2,79.5,42,34615,2761568.5
30 NOV 2023,79.4,79.5,78.1,79.4,25,10062,797947.7
29 NOV 2023,77.5,79,77.5,78.1,39,12728,994423.5
28 NOV 2023,77.5,77.8,77,77.7,48,82709,6415632.5
27 NOV 2023,77.9,77.9,77,77.5,31,1118386,86672112.2
24 NOV 2023,77.9,77.9,77,77.2,33,15662,1211775.3
23 NOV 2023,76.5,77.9,76.5,77.5,36,4556388,364469439.3
22 NOV 2023,77,77.5,75.2,75.6,76,341122,25790867
21 NOV 2023,77.9,77.9,76.2,76.4,41,7728,595723.6
20 NOV 2023,80,80,77.5,78,71,170728,13360200.9
17 NOV 2023,79.8,80.9,78,78.7,147,1676891,130954290.4
16 NOV 2023,78,79.8,76.1,77.8,59,72090,5569179.2
15 NOV 2023,80,80,77.9,78,54,89942,7092916.9
14 NOV 2023,80,83.9,77.5,77.8,181,181008,14285701
13 NOV 2023,85.9,85.9,83,83.8,75,190455,15974419.3
10 NOV 2023,86.5,86.5,83.8,84.2,34,6805,574323.7
9 NOV 2023,87,87,84.5,85,60,69385,5946748.9
8 NOV 2023,84.3,87.5,84.3,87,114,293199,25280213.7
7 NOV 2023,82.5,84.2,82.5,83.2,62,197710,16356054.9
6 NOV 2023,80,83.2,80,82.5,142,874095,72111694.4
3 NOV 2023,78.3,78.9,78.1,78.5,20,19072,1496840.2
2 NOV 2023,78.5,79,78,78.2,37,76834,5997801.5
1 NOV 2023,78,79,78,79,16,1506863,120541740.2
31 OCT 2023,78.5,78.5,77.1,78,37,130185,10141450.1
30 OCT 2023,79,79.2,77,78.7,27,168322,12979822.6
27 OCT 2023,77.9,79,76.2,77,26,107879,8308963.4
26 OCT 2023,76.7,79.4,75.8,76.5,42,114109,8723641.8
25 OCT 2023,79.4,79.4,76.7,77,37,484965,37342342.5
24 OCT 2023,78.3,79.5,78,78.9,33,168779,13328274.6
23 OCT 2023,81,81,77,79.8,33,274685,21959804.9
20 OCT 2023,76,80,75.5,79.2,62,188746,14921732.2
19 OCT 2023,77.5,77.8,73.3,75.2,68,203406,15240311.3
18 OCT 2023,77.9,77.9,75,75,82,125137,9595227.1
17 OCT 2023,80,80,77.5,77.9,56,103100,8092085.6
16 OCT 2023,81.8,81.8,78.5,78.6,42,287842,22618379.9
13 OCT 2023,79.9,82,79,80,21,22607,1806013.9
12 OCT 2023,79,82.3,79,80,15,3358,268570.2
11 OCT 2023,80,80,78.2,78.3,39,85033,6680662.2
10 OCT 2023,80,82,80,80,43,78770,6320714.5
9 OCT 2023,82,82,77,80,86,52378,4159984.4
6 OCT 2023,83,83.1,82,82.2,40,7441,612697.2
5 OCT 2023,83,85,82.3,83,24,27537,2304421.7
4 OCT 2023,83,84,82,83.3,46,314907,25831968.5
3 OCT 2023,85,85,82.2,83,28,44060,3655668.3
2 OCT 2023,86.9,86.9,82,85,47,13150,1103284.3
27 SEP 2023,87,87,85.8,86.1,37,914569,78660313
26 SEP 2023,86.2,87.4,86.2,86.7,55,25937,2256978.7
25 SEP 2023,86.1,87.1,86,86.6,39,14743,1275031.6
22 SEP 2023,85.2,86.3,85.1,86,66,2379240,204613723.3
21 SEP 2023,86.4,87.1,85.1,85.2,36,34570,2971169.4
20 SEP 2023,87,88,86.9,87,68,2854885,249490009.1
19 SEP 2023,87,87.2,86.5,86.9,78,2357972,205097903
18 SEP 2023,87.2,87.9,86.7,86.9,69,138150,12040342
15 SEP 2023,87.2,88.1,86.1,87,61,130066,11433029
14 SEP 2023,87.6,89,87.1,88.3,298,773284,68465095.3
13 SEP 2023,83,87.7,83,87.5,293,3522996,303064490.4
12 SEP 2023,84,84.2,82.1,82.8,72,63027,5263309.3
11 SEP 2023,84.6,84.6,83.5,84,70,172792,14518239.3
8 SEP 2023,80.2,85,80.2,84.1,112,57501,4785820.2
7 SEP 2023,80.4,81,80,80,104,476573,38305490.2
6 SEP 2023,81,81,80,80.1,75,333420,26770370.3
5 SEP 2023,80.3,81.9,80,80.1,161,940532,75324743.4
4 SEP 2023,80,81,78.5,80.3,90,344430,27557205
1 SEP 2023,79.8,79.9,78.3,78.6,36,313089,24583291.4
31 AUG 2023,80,80,78,78.5,94,244883,19208212.1
29 AUG 2023,80.9,80.9,79.7,80,39,16691,1335101.7
28 AUG 2023,80,80.9,78.8,80,78,508138,40665652.7
25 AUG 2023,78.2,80.9,78.2,80.1,69,139318,11018193.2
24 AUG 2023,78.1,80,78,78.4,51,1076583,85055711.8
23 AUG 2023,78.1,80,76.6,79.6,114,953843,74651318.1
22 AUG 2023,80,81,78,79,85,910906,72018270.6
21 AUG 2023,80.5,81,77.5,79.5,102,2066096,164312600.9
18 AUG 2023,79,80.9,79,80,89,2647030,218513247.5
17 AUG 2023,82.6,82.8,79.1,79.8,135,1404855,113116882.4
16 AUG 2023,81.1,82.5,78.1,82,215,2788206,240986899.4
15 AUG 2023,84.4,85,81.1,82.9,123,277427,23070172.9
14 AUG 2023,86,86.6,85,85.5,227,1384639,118425492.6
11 AUG 2023,86.4,86.5,85,85.7,193,8744993,748903366.6
10 AUG 2023,86,87,86,86.4,120,231233,20038409
9 AUG 2023,83.6,86.8,83.6,86.3,292,2623278,223116387.5
8 AUG 2023,84.8,85,82.5,84.2,107,237337,20052285
7 AUG 2023,82,86.5,82,84.8,284,375355,31842342.7
4 AUG 2023,81.9,84,81,82.2,201,434537,35912713.1
3 AUG 2023,78.5,82,78.5,82,387,1390720,111668236.8
2 AUG 2023,78.1,78.8,77,78.6,114,345726,27047176.4
31 JUL 2023,77.7,78.2,75.6,78,141,316631,24505302.1
28 JUL 2023,78,80,77.7,78,157,461392,36212641.4
27 JUL 2023,73,78.4,72.4,77.8,225,1037652,78488011.3
26 JUL 2023,74.7,74.8,73,73.9,81,127519,9443636.9
25 JUL 2023,75.8,75.8,72.3,75,124,405181,30304856.7
24 JUL 2023,75.5,77,75.5,76.3,225,2146915,164167121.5
21 JUL 2023,75,76.5,74,76,166,265112,20038697.1
20 JUL 2023,72.5,76,72.5,75,489,1873413,140491457.1
19 JUL 2023,71,72.5,70.5,72.2,210,556519,39654542.2
18 JUL 2023,70,71.1,69.5,70.7,207,1001948,70566736.2
17 JUL 2023,70.5,70.8,69.2,69.9,113,358652,25100559.2
14 JUL 2023,70.5,70.5,68.8,69.8,162,788051,54899820.7
13 JUL 2023,70.9,71,70,70,129,341377,24023100.9
12 JUL 2023,69.7,71.7,69,70.4,306,873586,61595261.9
11 JUL 2023,69.9,69.9,67.5,69.1,149,2773099,190020146.6
10 JUL 2023,70,70.5,68,69.8,428,3393616,236605220.4
7 JUL 2023,65,69.8,65,69.2,570,1983300,134525887.1
6 JUL 2023,64,65.3,63.9,65.1,245,734581,47543924.6
5 JUL 2023,63,65.4,63,64.1,338,1257523,81042470
4 JUL 2023,61,64.5,60,63.4,436,7613029,485914567.8
28 JUN 2023,57,58.7,56.8,58.5,97,259646,15182493.7
27 JUN 2023,59,59,56.9,57,121,223847,12963623.4
26 JUN 2023,60,60,58,59.6,261,1111597,66342526.2
23 JUN 2023,59.6,59.6,58.6,58.7,132,515835,30376035.7
22 JUN 2023,59.7,60.2,59,59.5,163,278423,16542249.9
21 JUN 2023,57.1,60.2,57.1,59.6,427,1843012,109843929.7
20 JUN 2023,57.2,57.5,56.8,57.1,106,255306,14574540.3
19 JUN 2023,57.5,57.5,56.9,57,139,133846,7645343.5
16 JUN 2023,56.9,57.2,56,56.6,102,219458,12437615.3
15 JUN 2023,55.3,57.5,55,56.3,111,358393,20532400.5
14 JUN 2023,55,56.8,54.5,56.2,143,676730,37278136.5
13 JUN 2023,55,55,54.5,55,115,281042,15447642.2
12 JUN 2023,55.2,55.2,54,55,85,178930,9833005
9 JUN 2023,55,55.6,54.5,55,69,200760,11035256.2
8 JUN 2023,55.1,55.1,54,54.9,47,119565,6549552
7 JUN 2023,55,55,53.9,54.5,40,50285,2733871.5
6 JUN 2023,54.3,55,54,55,94,239128,13130074
5 JUN 2023,54.5,55,53.2,54.6,74,294709,16187062
2 JUN 2023,53.2,54.8,53.2,54,32,116277,6274675.4
1 JUN 2023,53.9,54.4,52.5,52.9,79,1686730,90961947.2
31 MAY 2023,54,54,52.5,53,57,389809,20659245.4
30 MAY 2023,53,53,52.5,53,73,1092905,57755739
29 MAY 2023,53.6,53.8,52.5,52.7,33,14135,743275.1
26 MAY 2023,53.1,53.8,52.6,53.1,38,18159,963816.9
25 MAY 2023,53.4,53.9,52.5,53.4,50,34071,1796821.6
24 MAY 2023,52.5,54,52.5,53.6,28,43575,2324682.9
23 MAY 2023,53,54,52,53.5,28,64370,3467238.3
22 MAY 2023,54,54,52,52,89,111072,5830597.1
19 MAY 2023,53.8,53.8,52.9,53.5,60,510204,27292913.7
18 MAY 2023,53.9,54,53.4,53.5,58,974131,52117483.5
17 MAY 2023,54,54,53.6,53.9,48,251904,13601991.2
16 MAY 2023,54.2,54.2,53.6,53.9,68,412926,22300192.9
15 MAY 2023,54.5,55,54,54.3,45,188703,10256269.8
12 MAY 2023,53.7,54.5,53.5,54.1,68,407583,22017155.6
11 MAY 2023,53.6,54.1,53.5,54,60,532524,28745776.2
10 MAY 2023,54.4,54.4,53.6,53.8,39,76825,4147983.9
9 MAY 2023,54.9,54.9,54,54,86,541938,29315525.5
8 MAY 2023,54.5,54.6,54.2,54.3,48,192019,10429474.3
