Date,Open,High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
16 OCT 2023,265,270,264.25,264.25,28,1878,497727.25
13 OCT 2023,270,274,260,265.25,51,6818,1807930.25
12 OCT 2023,270.25,277.5,269,270,29,2535,684665.5
11 OCT 2023,277.25,277.25,271.5,271.75,17,525,142686
10 OCT 2023,286,286,270,271.5,31,3609,980021.25
9 OCT 2023,285.75,285.75,266.25,271.25,24,966,264131.25
6 OCT 2023,286,286,286,286.5,1,2,572
5 OCT 2023,289,289,281.5,286.5,10,187,53586.5
4 OCT 2023,281.25,288.75,281.25,288,16,3415,961271.25
3 OCT 2023,285,285,281.25,282,31,3232,914101.25
2 OCT 2023,286,289,283.75,286,31,5846,1667033.25
27 SEP 2023,284,291.5,283.75,290,31,5350,1543279.75
26 SEP 2023,285,287,283,286.75,24,1873,534587.75
25 SEP 2023,287,289.75,285,285.5,51,10743,3068875.5
22 SEP 2023,289.5,289.5,287,287,3,73,20963.5
21 SEP 2023,290,290,286,287,27,2069,593736.75
20 SEP 2023,285,292.5,285,290,6,964,279066.5
19 SEP 2023,293,293,284,285,21,1598,463583.75
18 SEP 2023,298,299.75,285.5,288.75,28,744,216247.5
15 SEP 2023,300,300.25,291,298.75,49,12642,3774310.25
14 SEP 2023,293.25,304,289,298.75,161,43952,13161146.25
13 SEP 2023,282,293,282,288,23,5482,1577873
12 SEP 2023,283.75,287.5,280.25,287.5,20,4428,1243425.25
11 SEP 2023,283,288,280.25,286.5,37,10759,3038710.25
8 SEP 2023,280,284.25,280,282.5,30,867,244357.5
7 SEP 2023,275,283,275,280,33,6540,1827651.5
6 SEP 2023,276.25,280,275,275,42,3715,1023085.25
5 SEP 2023,280,281.75,275.25,279,67,8689,2418446.75
4 SEP 2023,275,282,275,277,20,3042,837127.25
1 SEP 2023,281.5,281.5,271.75,276,16,2466,676101.25
31 AUG 2023,280,281,271.75,280,12,608,170232.25
29 AUG 2023,278.75,278.75,269,271.5,23,3004,817088.5
28 AUG 2023,282,282,269,271.5,57,6003,1636022.5
25 AUG 2023,276,286,270,271.25,35,5460,1481263.25
24 AUG 2023,282.75,284.75,276,280,42,6491,1817452
23 AUG 2023,270,283,266,279.5,86,16344,4448297.5
22 AUG 2023,268,277,264.5,269,43,2873,773107.25
21 AUG 2023,276.25,278,265,268,138,18380,4945543.5
18 AUG 2023,285.25,285.25,257,278,75,5660,1540450.25
17 AUG 2023,285,290,279,284.5,126,20035,5675447.5
16 AUG 2023,289,291,284,285,90,11326,3246759.5
15 AUG 2023,291,305,287,290,65,5195,1537515.5
14 AUG 2023,303,303,287.25,288.75,92,14798,4306175.25
11 AUG 2023,299.75,304.75,293.5,295,59,2687,799095
10 AUG 2023,300,305,290.25,292,76,7993,2372472
9 AUG 2023,303,306,296.75,298.75,103,12521,3771807.5
8 AUG 2023,315,324.75,306,306.75,81,8552,2673830.5
7 AUG 2023,310,315,302,303.75,71,4915,1498614
4 AUG 2023,317,317,305,306.75,129,21411,6630812
3 AUG 2023,324,325,316.25,318.5,81,8203,2625722.5
2 AUG 2023,328.5,328.5,323,324,48,5054,1643737.25
31 JUL 2023,329,330,324.75,327,92,16543,5412751.75
28 JUL 2023,329,330,321,324,45,3523,1138295.75
27 JUL 2023,325,332.75,320,322.75,85,8656,2795412
26 JUL 2023,332.75,333,320,321.25,38,1602,519129
25 JUL 2023,333,333,319.75,328,104,9366,3023003.5
24 JUL 2023,340.75,340.75,330,331.25,88,13101,4355661
21 JUL 2023,338,342,336.75,338.25,38,4866,1649049.25
20 JUL 2023,347,348.5,334.25,339,57,9309,3123298
19 JUL 2023,350,350,334,338.25,74,5930,2013183
18 JUL 2023,349,356,340.25,351.25,71,14051,4922126.5
17 JUL 2023,343.75,355,335,345.75,135,25091,8709050.5
14 JUL 2023,341.25,345,335,341.75,61,16647,5671232.25
13 JUL 2023,335,347.75,334,335.25,76,5894,1988407.25
12 JUL 2023,346,352,340.25,346.75,118,9283,3222584.75
11 JUL 2023,345,350,332.75,342.75,122,19885,6753830.5
10 JUL 2023,324.75,358,324.75,345,438,66849,22942272.5
7 JUL 2023,302,324.75,296,316.75,244,44766,13908252.25
6 JUL 2023,297,309,295,299.5,42,5398,1627200.25
5 JUL 2023,296.25,305,290,296.5,132,26950,8068003.75
4 JUL 2023,278,305,278,296.25,161,28254,8341433.5
28 JUN 2023,281,282,280,280,38,12592,3529098.75
27 JUN 2023,277.25,282,277.25,280,48,16897,4729944.5
26 JUN 2023,275.5,281.25,275,277,65,28820,7971709.5
23 JUN 2023,280,282,273.5,280,15,2647,741254.75
22 JUN 2023,280,285,270,279.25,80,14340,4028414
21 JUN 2023,268,280,268,278.25,92,12992,3592951.25
20 JUN 2023,265.5,265.5,265,265,13,651,172525.25
19 JUN 2023,274.25,274.25,265,265,8,204,54078.25
16 JUN 2023,275,275,274,270,3,11,3019
15 JUN 2023,265.25,274,265,270,34,2244,600089.25
14 JUN 2023,270,275,262.5,271,38,3678,996487.75
13 JUN 2023,273.75,277,261,268.5,71,13605,3657728
12 JUN 2023,274,274,264.25,269.5,24,2815,753290.5
9 JUN 2023,264.5,273,264,270.75,35,3773,1017072.75
8 JUN 2023,272,272,263,267,8,4560,1217286
7 JUN 2023,272,274,260.25,261.5,14,1054,275753.25
6 JUN 2023,275,275,263.25,264,15,212,56050.5
5 JUN 2023,263.25,277.5,261.5,262,29,2811,749159.25
2 JUN 2023,270,285,270,270.25,71,7097,1952898.75
1 JUN 2023,247,270,247,267.25,178,59701,15722481.5
31 MAY 2023,233.75,234.25,233,234,40,8826,2062336
30 MAY 2023,240,240,231,232,39,3366,789897.25
29 MAY 2023,250,250,235,235.5,46,4111,978284.25
26 MAY 2023,240,249,238.25,240.75,44,3491,838117.25
25 MAY 2023,252.5,252.5,240,240.5,14,406,98194
24 MAY 2023,242,250,242,244.5,24,2651,651082
23 MAY 2023,237,250,237,245,21,485,119099.75
22 MAY 2023,249,250,240,241,24,1738,426233
19 MAY 2023,249.75,249.75,242,242.25,22,1441,348961.75
18 MAY 2023,243,250,242.25,249.5,15,10508,2619046.75
17 MAY 2023,241,249,241,244.5,21,557,137305.75
16 MAY 2023,257.5,257.5,241,241.25,38,6291,1518992.25
15 MAY 2023,264,264,241,245,25,1825,449312.75
12 MAY 2023,255.75,262.75,245,247.5,24,1216,300951.5
11 MAY 2023,251.5,253,251.5,252,14,919,231601
10 MAY 2023,251.75,261,251.5,252,4,385,97056.75
9 MAY 2023,263,263,263,263,3,201,52863
8 MAY 2023,258.5,269,250,252.5,47,9622,2432011.5
4 MAY 2023,258.5,258.5,258.5,256.25,1,1,258.5
3 MAY 2023,247,259,247,256.25,15,2205,550408.5
2 MAY 2023,253,259,247,248.25,54,2644,663799.75
